id," ""tweet""",class
733194820081061888,"Syrian man on violence at Chios hotspot: ""When we asked the police 4 help, they disappeared” https://t.co/Nid7y82nlA https://t.co/7gztFVjNdY",0
793120237965246468,"RT @PoliticsPeach: Obama readjusted Malaysia's Human Rights Violations 2 move thru #TPP, where are FEMINISTS? https://t.co/W4FYmtX7Lo… https://t.co/Npfb1uhJvi",0
719979557642702848,"@merlijn4 3500€ 
Check website voor details aub",0
789936098675916801,@iedfan Can you explain please?,0
732146180499615744,"@lisafleisher which definition of basic? Basic as in ""basic b's""? or basic as in simple?",0
561527209509146625,U.S. reports 27 more strikes against Islamic State http://t.co/VQwM5bBij7 #CPVTS,0
731383354088521728,Hezbollah says 'takfiri groups' behind commander's death in Syria: Al Manar TV https://t.co/WvpqoaSw1E #CPVTS,0
794411376429056001,"اختتام النسخة 11 من معرض ""ميليبول"" الدولي لأنظمة الأمن الداخلي في #الدوحة بمشاركة أكثر من 230 شركة قدمت حلولا أمنية… https://t.co/F8xzyhhK2f",0
794099718523588608,"@EA_WorldView Well, some say they were civilians.",0
663939507159326720,"14 Facts and Secrets about #islam that Everyone must know..
Click on the Link Below to read more..
https://t.co/teOOwpZr4C",0
720257936300326912,RT @qaiserthethia: Shame on you Nawaz Sharif #BhaagNawazBhaag,0
561693779833651200,@BenDohertyCorro thought you might want to know-rumors of Peter Greste's release come from these tweets http://t.co/BML4kGfrJT,0
665336431749939201,"@kdidddddkdkdk1 If I could change what my gov't does I would, that I promise.",0
563394973643464705,@abuhani_2014 @MuwMedia Try to understand that all sincere scholars who are supporters of Jihad and Mujahideen stood against them.,0
562988318976385025,"RT @MKellerdal: @Loukas_RS @DilbaKurd I've said it before: if the #Kurds in #Kobane were Westerners, the Hollywood Movie would already be a blockbuster.",0
717396526566412289,"#ISIS assassinates Colonel Kitab Majid al-Hammadi, director of Quwayiyyah General Investigation Directorate, #Riyadh https://t.co/j4YQ6LyyaT",0
794960197080981505,RT @CurldPhilosophr: De racist/seksist die zichzelf geen racist/seksist vindt; één grote desillusie. https://t.co/f5m9RyEAZu,0
733740342789459968,"وَمَا لَنَا لَا نُؤْمِنُ بِاللَّهِ وَمَا جَاءَنَا مِنَ الْحَقِّ وَنَطْمَعُ أَن يُدْخِلَنَا رَبُّنَا مَعَ الْقَوْمِ الصَّالِحِينَ
#Quran 5:84",0
794106491695468544,@Malcolmite Dutch troll. Trolling is online most favourite activity in my country.,0
792415946430418944,BREAKING: 2 VBIED attacks near al-Shura Destroyed 9 Army Vehicles near the Town. #Mosul,0
793430600141115393,@maxjrosenthal don't you mean NEEIIIIINNNNNNNN,0
718776158360367105,"RT @Talalzalnaqi: ونلاحظ كذلك انه إنتقد بكل أدب ومن غير مايرفع صوته ☺
عمره 10سنوات أسهل شي عنده انه يرفع صوته ويقل أدبه...
#الفرق_شاسع https://t.co/vpsWKcWGer",0
664118225760878592,@YoungRegista lol you gettin old man i got years on you fam,0
718679324732362752,"وزير الاسكان

استقال ولا بعد؟",0
712659547085750273,Seattle Man Refuses To Come Down From 80ft Tree https://t.co/ryx76RfMtV,0
795027245551198209,"@MMASOCCERFAN He appointed 3 justices out of  the 9, HRC picks an anti choice running mate and you trust her w/ SCOTUS?",0
718665074802626561,RT @GerrySimpsonHRW: UNICEF worried deportation-obsessed Greece may breach rights of detained asylum seeker kids https://t.co/5rSP25wMQL https://t.co/elbp0zLCaT,0
794500721643323396,مصدر أمني مصري: جرحى في انفجار سيارة مفخخة شرقي القاهرة  https://t.co/b09VZqnYIm,0
719096521946439680,"RT @mohamedelratian: بعض الأشياء.. اقترابك منها يجعلك تراها بوضوح.
وبعض الأشياء.. ابتعد عنها لكي تراها بشكل أوضح",0
561274273046601728,"يارب نصرك. 

#نينوى",0
711938306251087872,Is this the solution to the #FlintWaterCrisis? Here's the Governor of Michigan's plan https://t.co/jJ3aTHgjbC https://t.co/I8E0dHToDU,0
666034556600995840,"""Pour Allah on veut mourir.""
#Isis video release by a media member;
Assembly of the #ParisAttacks & more threats. https://t.co/GIpmLM6Ez3",0
720043147057893376,ارفعلك القبعه على هذا الاختيار https://t.co/Fi5okQTgjp,0
663068871650369539,"RT @AnonCopWatchTur: Civil Defense wearing #Anonymous mask, ready 2 protect baby's from fascist #cops bullets in Kurdish #Silvan #Turkey https://t.co/4pTysaJwTU",0
563366456511823873,U.N. plan for local ceasefires in Syria 'frozen': diplomats http://t.co/sWQMeyT6zw #CPVTS,0
733733761272184833,العبادي يزور العمليات المشتركة بعد اقتحام المنطقة الخضراء https://t.co/LnuEjyCnaU via @rudaw_arabic,0
711812783193636864,"RT @jasminechic1: #PARIS ATTACKS: ARREST OF SALAH ABDESLAM DOES NOT REDUCE #IS THREAT #Belgium
https://t.co/wwyXio7ZCC https://t.co/vvH4H1dgeG",0
562970136874082304,Who is the judge in charge of Ibrahim Halawa's case (493 defendants from Fateh mosque siege) #Egypt,0
710778940437168129,https://t.co/4ZNAhuL27k,0
562216974776676352,"ذِبوها العُگُل خلوها للنسوان 

#.",0
719752986315091968,Dode bij aanslag op legerbasis Turkije https://t.co/OPyOmR0u0j,0
562988344196734976,"Peshmerga ministry: Around 3.000 ISIS Terrorists have been killed by Kurdish Peshmerga Soldiers
> http://t.co/yZBKDpBAEX",0
717714675186679809,RT @ReutersWorld: Amnesty International says global executions hit 25-year high. Watch full video: https://t.co/QsyLd9aYKz https://t.co/HyN8aRvKxw,0
561901452717608960,.2/ #JAN claims attack says #Saudi suicide bomber Abu Izz al-Ansari did it. Al Manar TV says it was explosive device. http://t.co/gqhdT59KMk,0
718395927883595776,https://t.co/0gKHqGHn8q,0
561073645355671552,The Week in Pictures http://t.co/Yi46Ppz4Ty #CPVTS,0
560633792520785920,RT @Stonewall_77: #ISIS Closing on Israel From North and South. Pls Retweet #2A #Veterans #Israel #tcot #tgdn # http://t.co/AUrJBBHB7m… http://t.co/6WuYO8RddQ,0
732224390327336960,"#Chile's Radical Students Clash with Riot Police

https://t.co/qonNlRpTAn https://t.co/euwFT5pJiN",0
718966905881497600,RT @DRovera: #CalaisJungle desperate #children #refugees wait to be reunited with their families https://t.co/tGS8wrUiNs #Syria https://t.co/hQu4BqnFV6,0
712367438977847296,https://t.co/UGmuZBfIG7,0
665208384514314240,"RT @DuncanGardham: Rashid, who had learning difficulties at school, was groomed by a group from a local mosque & persuaded to use his £1,600 loan to fund trip",0
732657891551903744,"قراصنة يخترقون ""موقعا متخصصا في القرصنة"" https://t.co/0IZChfUNo9",0
718385475141177345,"#ISIS: Destroying Car of Nusayri Army+Killing Those Inside with Guided Missile Near #Palmyra
Wilayat #Hims, #Syria https://t.co/ofvldaLgCQ",0
733179908898324480,RT @HughAWilliamson: Bad news from #Kazakhstan; people jailed for planning land reform protests. Lots of bad press 4 #Astana on this @HRW https://t.co/hH25KQNBfD,0
733025075985842178,"RT @nawaryn_: ""نحن في سباق مع الزمن
                إما أن نقتل التخلف...
                           وإما أن يقتلنا التاريخ""
#غازي_القصيبي",0
734389346158120960,Wie gaat er zeker Anderlecht verlaten is dat al officieel bekend gemaakt ? #dtv  #andzwa,0
562671791781732353,RT @esamym: .@HalaJaber @SkyNewsArabia_B مصادر أردنية لسكاي نيوز عربية : إعدام ساجدة الريشاوي وزياد الكربولي و4 مدانين آخرين في جرائم إرهابية خلال ساعات,0
711452911751004160,TV cameras are set to be allowed in Crown Courts for the first time under a new scheme https://t.co/DrX3Jmcn7Z https://t.co/15kUqovjog,0
711461814530347008,"Pensions Minister hits out at Iain Duncan Smith, questioning his motives for quitting https://t.co/VKvPvQW8eb https://t.co/cITIES6UHc",0
712200270189563904,Images have emerged of the explosion at #Maalbeek metro station in #Brussels https://t.co/VpfuULhiMH,0
562022406798061568,"ندعوا ﷲ أشياء كثيرة، أشياء نظن أنّ سعادتنا تقف عندها.. لأننا نرى ظاهرها، ويحرمنا منها.. لأنّه يرى باطنها!
ولا يكتب لنا إلا ما يراه خيرٌ لنا💚",0
733440300966944768,@LunaPrey @Raymosaki Luna Prey you are not welcome in my page and insulted my Brave Hero stupid of you,0
710503472219578372,European cities join hands to stay afloat in migrant crisis https://t.co/8SjPp872b7 #CPVTS,0
711627410157015042,Truell In Bid Approach For Invoicer Tungsten https://t.co/kevkiStm9M,0
718805307737186308,Kidnapped Ex-Italian Missionary Freed in #Philippines https://t.co/idqPyV8dgw https://t.co/ej0gFfZcJA,0
605802460418969601,@Mqren20 تجهز للجاي ﷲ يجيرنا واحبتنا من حرها دنيا و اخره قل امين,0
571013099412529153,@Hictar1 هو ده اللي باخد منو,0
794629726136651776,@BeyondTheLevant *thus not this,0
794446268399554564,RT @AishaAfridiPTI: #PATattacksIKtoSaveNawaz  PAT workers are the best workers in the world but their leadership? https://t.co/QaBDIUmdZP,0
793794449822380032,RT @ahlalshami: 6 regime SAA soldiers defected from New Aleppo to Ahrar Al-Sham at morning.,0
665877311594582016,"RT @BrigadierPoez: Medeleven tonen met Franse vlag op Fb en dan dit soort shit schrijven. Really? Dont pray for Paris, pray for brains. https://t.co/kYSnyXegTU",0
561900677644169218,RT @DaliaHatuqa: Sigh of relief now that Peter Greste is out. But let's not forget about Fahmy and Baher. #FreeAJStaff,0
731824020174278656,"#IslamicState group recruiter detained in #Russia’s #Ingushetia

https://t.co/UX8Txraym5 https://t.co/ZjvhtyNzoS",0
712330893826899969,33. Also Belgian police have confirmed the 3 men below are suspects and are asking public's help to ID man with hat https://t.co/eVvfKpVLon,0
719889416488153088,"Drie nieuwe verdachten aanslagen #Parijs opgepakt in #Ukkel  

https://t.co/xcJYcgze8l",0
793829897340792832,There is no better support than good counsel ~ Imam Ali (as),0
606157403495796736,"Amazing after years of hard hard work, @Cimatheque is finished & launching today in downtown http://t.co/NbBmE1doX2 http://t.co/YOw4z9iauA",0
571249708238315520,"the agony of grief, and if it were not for this, the world would never again thrive ~ Imam Sadiq (as) 2/2",0
730409399081009153,"#Lebanon's citizenship laws mean nearly 80,000 people estimated to be stateless in the country—not counting refugees https://t.co/FTcvW5bctK",0
733946382826999808,مجموعة السبع تتفق على دعم مكافحة تمويل الإرهاب الدولي https://t.co/t2G0FAomFr,0
665656731452776449,@ExMiliMed1 I just reminded myself tt #Isis & other fanatics also have same views about those who don't conform 2them.. Both sides are ugly.,0
720334151551946752,Barca gaat nog scoren 1-2 #AtletiBarca #ATMFCB #ATMBAR #atlbar,0
571033092531613696,@CanelaNisa @RobotNickk Some originals moved for safety to  #Baghdad museum...,0
560894746915123200,ﷲ يجعلها فاتحة خير على الوطن والشعب 😊❤️,0
562728953572765698,"RT @ColeBockenfeld: ""While Western Journalists Finally Walk Free, Egyptians Are Left to Rot"" by @Beltrew http://t.co/k8Hx1v1BTI via @thedailybeast",0
720266893236576256,RT @DanieleRaineri: The network of the Islamic State in Europe is quietly sitting since months in an electronic archive stored somewhere https://t.co/qdSLAoHgfS,0
562570646778286080,"RT @davidbyers26: Clearly, UKIP's @DouglasCarswell has a fantastic range of interests. http://t.co/UpVaBzlNqs",0
733274470706753537,RT @KyleWOrton: Very detailed (and entertaining!) speech on the Belgian Jihadi-Salafist scene by @p_vanostaeyen at @NATO_SPS.,0
734418044097822720,"@kruimel9 soms vraag ik me af hebben we echt niets geleerd,gaan we zo met elkaar om,is liefde opeens slecht.liefde voor je medemens.",0
794529156822429697,"Turkish Army Discovered a 400m long #PKK Terrortunnel from Northern #Syria, #Qamishlo to #Turkey. https://t.co/bHteG4eHIm",0
665629665634054144,"The Islamic State claims the Paris attacks – November, 13, 2015 https://t.co/C7AeyKmOyK https://t.co/lr7hv0U5Yb",0
733623516038344708,Luchtverkeersleiders onderbemand: 'Vanavond vertragingen van ruim een uur verwacht' (weeral?) https://t.co/9beRum9Cm7,0
607597931395432448,@SarahNazH 78,0
734074823953940481,Syria army commander 'poses next to dead bodies' https://t.co/bdmoL175df #CPVTS https://t.co/fYabHYaGsr,0
710560697051119616,"اسعار النفط تتجاوز 41 دولارا بدعم من اجتماع المنتجين وهبوط الدولار
https://t.co/l3nUX7GG5k https://t.co/UNsmHa9AzI",0
711812479811231745,RT @jasminechic1: #IS photo report claims to show fighting againts Tripoli Government fighters at #Derna https://t.co/sxSGR5B4hv,0
734492035139395584,"RT @AlraiMediaGroup: ضابط المباحث المرتشي...  بمواجهة الضابط اعترف بجرمه مدعياً أن ما أخذه من رجل الأعمال «قرض حسن»
https://t.co/nFqZQzNf37",0
563363232589438976,"@abuhani_2014 @MuwMedia Extremist #Khawarij were happy, Moderate #Khawarij hold another opinion. Still all of them #Khawarij.",0
565020277646430208,"#Daesh will definitely call him a Murtad for saying all these, but Alhus sunnah will not make takfeer of him unless something is apparent /9",0
733241781249265664,RT @OzKaterji: Dying GOP Senator Apologizes to Muslims for Donald Trump https://t.co/vMWBImcrbI via @thedailybeast,0
732984888941514752,RT @melissarfleming: Fascinating study: Refugees will repay EU spending almost twice in 5 years - @TentFoundation https://t.co/cneGzSnxLd https://t.co/dF3mBt3TYG,0
665300501068673028,"Obliviously, that could be wrong. Let's be clear, I have no special insight but definitely trust my guy who told me this. #PT",0
710182093196754945,RT @omgAdamSaleh: Some people keep their feelings to themselves because they believe its hard for others to understand their pain,0
570935956959854592,@KurdishPhoto1 V. @salar_dd,0
570544291472240640,"7:34|
{And for every nation is a [specified]term.So when their time has come,they will not remain behind an hour,nor will they precede [it]}",0
664868896797798404,RT @RudawEnglish: #IS has left 100 corpses & tens of their military vehicles in #Sinjar operations today. 75% of the assault was successful. #FreeSinjar,0
562525172465664001,I'll take this moment to emphasise retweets do not equal endorsements #PT,0
793643817966665728,"#ما_وراء_الخبر | ما خيارات الحكومة اليمنية والتحالف إزاء الخطة الأممية؟
الحلقة كاملة: https://t.co/VLLQKbmkKC https://t.co/hjpkL1YYvG",0
719568275319955456,"@TomTheRed64 @WomenSayNo2UKIP @Pannie321 no, not if all there are consenting. It's rude to smoke if you aren't welcome to. Shldnt b illegal",0
709776715380236288,Syria: The Reckoning https://t.co/4HxUmdxpHi #CPVTS https://t.co/FVcX3IWmM5,0
719771066369847296,Afghan Taliban announce spring offensive https://t.co/hcN0KWpnrC #CPVTS,0
795183970124255232,#أخبار_مصر #egynews تهجير 3582 أسرة يمنية في تعز ومقتل 4 مدنيين في قصف الحوثيين للمناطق السكنية… https://t.co/5YvmlOzHOt,0
718447379737874432,'Mohammed Abrini is opgepakt'  https://t.co/RcFcRaAXXj,0
719412990508994560,"I lost my heart 
when I lost my hope. 
I lost my hope
when I lost you.",0
733203188841631744,RT @AJABreaking: عاجل | رويترز: #الطائرة_المصرية_المفقودة تحطمت قبالة جزيرة كارباثوس اليونانية,0
666207248599924736,RT @MTVEnglishNews: NBC: Belgium's Ministry of Interior confirms raids in Molenbeek area of Brussels are ongoing,0
570944705791438848,"RT @Eagertobefree: تم للتو تجديد حبس زوجي #حسين_برويز 15 يوم على ذمة التحقيق من قبل قاضي التجديد
#البحرين",0
561246715462680577,START News: Terroist attacks on educational institutions; AQAM financial and material support schem... http://t.co/TVBvoGH3uo #Terrorism,0
712563055738007553,OMG!!! 😂 #PAKISTANISLAYS  https://t.co/rcJvCXpgxS,0
665294598982541312,Ongeveer 60 gijzelaars in een concertzaal in de wijk Le bataclan #Parijs,0
733370676011237378,"الأغلبية حول العالم ""يرحبون باللاجئين في بلادهم ومنازلهم"" https://t.co/BtQ29CmEk8",0
607329321901035521,Al Qaeda (JAN) beheads Daeshbags North of Aleppo https://t.co/Wv9Uon2TJv dawla dawlah khilafah baqiyah islamdevleti http://t.co/9ZgGy473cH,0
718334318192566272,"""Remember me and I will remember you!""
Quran 2:152",0
733187242030682112,"RT @Naboumerhi: إذا تأكد تحطم #الطائرة_المصرية، فكيف ولماذا؟",0
664121015505555456,"@michaeldweiss Washington allowed Mi6 to do it. Makes perfect sense, really. Ask yourself who *really* benefits from this...",0
719906152868364288,"@MartijnTonies @Hayatezzeroili discussie is goed,en ieder mens is interessant 😄",0
731617301942960128,"Eurovision is a microcosm of #EU. Denying reality, politically correct and the voting process is arbitrary.",0
794601477276889088,"RT @SlimmySlim94: NEW VLOGGITY VLOG!!!
This VLOG is fun!! Reunited with the cali boys!! Cracked some good jokes RT 
https://t.co/DHvdfRPGcq",0
712023187597467648,"البنتاغون: التحالف دمر مخازن أسلحة كيماوية تابعة لداعش في العراق
https://t.co/dMjxAaJN3l https://t.co/1HXl6KhBKx",0
711529100482060289,https://t.co/SkFPU5YuAK,0
665554413205999616,@MidIsaac im learning about what teaching or group they follow because its definitely not from the Prophet or the Quran,0
561130274226851840,Dozens of soldiers in regime forces killed and wounded in Violent clashes around Ariha: Idlib provi... http://t.co/MeSv7b9xED #Terrorism,0
712232415633268736,"Extremely sorry for #Brussels and the families, but please stop with useless prayer, religion & imperialism got us here; enter the hawks.",0
718332804610789376,"""Remember me and I will remember you!""
#Quran 2:152

""They forgot Allah so He forgot them""
#Quran 9:67",0
712216019390099456,"Bus, tram & metro services in Brussels shut down after #BrusselsAttack https://t.co/dEWHFsYSjz https://t.co/BleunrKx2u",0
720681221337059329,"Tommy Robinson Walks Free From Court, Judge Slams Police Persecution https://t.co/EaZ6ZjITsY via @BreitbartNews Tommy Robinson is a hero",0
717682964197408768,RT @muslamist: When you need to stir hatred so you use lame ass puns and photoshop stock images to make it look like more real... https://t.co/a6JgQhb9SO,0
712694995229229057,Imams in Nederland en België doe oproepen voor verdraagzaamheid.Dank jullie voor jullie bijdrage #hartverwarmend   https://t.co/aArGxRTCp3,0
794112954010599424,#اخبار_مصرegynews#  التنظيم والإدارة يتلقى اقتراحات المواطنين على لائحة الخدمة المدنية إليكترونيا… https://t.co/qECSJ3IFVd,0
565249650631118851,"RT @oklacomanche: House Republican wants to skirt Baghdad, arm the Kurds

http://t.co/ceocK07aXT
#TwitterKurds",0
665285608613498880,De #rodeduivels spelen een goede match en de nieuwe inbreng hebben meer dan hun best gedaan #BELITA #belita,0
733460612290744322,We hide behind a fake smile to mask the pain but sometimes we wish someone would look closely enough and see how broken we really are inside,0
731247108326608896,RT @nytimes: How to spend 36 hours in Amsterdam https://t.co/geVQ6AnKkM https://t.co/8YNkeosIU8,0
720642465640902656,"1 decade ago in Senegal, I was lucky enough to meet the rare talent that is @lpolgreen. So proud to see her promoted to NYT masthead today",0
719823782995582976,Two Russian military pilots killed in Syria helicopter crash https://t.co/7zl4g1UGLp,0
794365151826755584,Government acknowledges Abdi Nur's death in Syria in one court filing today. Nur one of two men charged in absentia… https://t.co/o7st0cN1vG,0
565422893119844352,قبل أن أسافر للخارج كنت أعتقد أن الإضطهاد والتمييز والعنف أحياناً ضد المسلمين والعرب صناعة قومجية إسلامجية. مع الأسف هو واقع وإعلامهم متواطئ,0
562947219645825024,"الصور قديمة 

وانصحك @2012_jnOooOn تتفرجين على اصدار #غزوة_الكرار 

وشوفي البيشمركة ماحصل لهم :) وهذه تازة حديثة",0
710133929181913088,"إنفجار في العاصمة الإيرانية طهران
https://t.co/UKjEspDlBS https://t.co/6xDbGwWSVT",0
712727603736612864,"RT @noorkust: If the world is against Afridi @SAfridiOfficial ,I am against the world. We love u man https://t.co/1JAseGqlJ9",0
719971960726372353,"مختص: تنظيف الأذن بأعواد القطن أشبه بحشو مدفع بالمتفجرات !
يُكتفى بمسح الظاهر. https://t.co/CFHpr9x4HY",0
663134814183276544,@sunnysingh_nw3 When weekend entertainment is at its worst... Not that it's been great even with no Halloween theme on...,0
791903373792378880,"Rebel shelling kills children at school in west Aleppo: government, monitor https://t.co/NIupadYLL0 #CPVTS",0
731219515313426435,Real Madrid rouwt om in Irak vermoorde fans https://t.co/VEVvPVPdbE #RealMadrid via @telegraaf,0
712271430638034944,RT @jamesmenendez: Busy @bbcnewshour as you'd expect - not much time to tweet - but v good analysis on #Brussels from @gordoncorera and @ShirazMaher coming up,0
794817322334752768,"RT @ajamubaraka: The War on Terror has done nothing but create failed states, massive refugee crises & more terrorist organizations. #NoMoreWar #SteinBaraka",0
662619741312393216,RT @Ro_ro_000: 😂😂😂متتتت https://t.co/tIUfoPHS1l,0
561133564083716096,Tweeting the Jihad: Social Media Networks of Western Foreign Fighters in Syria and Iraq: Journ... http://t.co/EVdXeRXJVG #Radicalisation,0
794197448717635588,"رزكار عبيد: يقتصر عمل اغلب المنظمات على ساعات محددة فيما تعمل مؤسسة البارزاني الخيرية على مدار اليوم
#الموصل https://t.co/V1VT8T40x2",0
666035838766211072,"Following the #ParisAttacks, Erdogan is walking around the conference rooms in Antalya like a leper. 

#G20 #G20Turkey",0
731655307403907072,"@JettGoldsmith Easy to find, forgive but as a matter of principle I don't name people. Check around you can't miss them.",0
665671196273467392,@FoRelate van jou geleerd,0
794565516249755648,"@Rushman07 I am in a solid blue state, I am not wasting my vote on red or blue, you do understand the electoral college?",0
663468267994898432,More airstrikes target areas in the countryside of Hama: Hama Province: Warplanes believed to be Ru... https://t.co/da1aLY9iSL #Terrorism,0
734406619170279424,"Langs het pad van het leven blijf ik soms staan , heel even om daarna in gedachten verzonken verder te gaan.",0
733573522346233856,"#يعلون: أبلغت رئيس الوزراء أنني مستقيل من الحكومة والكنيست وسآخذ استراحة من الحياة السياسية لعدم ثقتي في تصرفاته
https://t.co/F1oj3HiWo3",0
712583472209141760,"RT @JasmijndeKoon: @achahbarmo Kwamen nooit in een #Moskee, #blowden en pleegden #roofovervallen vóór ze overgingen tot terreur: #Moslims? denkhetniethé?",0
792777174126366721,"@stick631 @MichaelSSmithII Acc to Future Works by al-Qaeda's ext ops chief, Lone Wolf attacks are meant 2fill hole bet catastrophic attacks",0
793119232435314688,@UKIPNFKN can you explain this then? https://t.co/8jTodIL6gG,0
712662677823336448,British Surfing Instructor Dies In Bali https://t.co/5F2etqUDFm,0
563309279575146496,"سبحان ﷲ وبحمده عدد خلقه ورضا نفسه و زِنة عرشه ومداد كلماته.
3 مرات",0
718030573583740928,Your Islam doesn't stop when you go to work or school and spend time around friends. Be a Muslim everywhere.,0
793301542866608128,Oh Allah! help strengthen us and allow us to be into positions of power to help others.,0
665681202662219776,RT @MahirZeynalov: Our front page tomorrow. We condemn terrorism - in 13 languages. https://t.co/5txt4V02bX,0
572031163868434434,"RT @netanyahu: I am deeply and genuinely concerned for the security of all Israelis, for the fate of the nation, and for the fate of our people.",0
733780473843945472,"It's easy to forget that after a couple of days like these, KRS-1 is often the best remedy.",0
562535187704446976,It's a mad 1st world problem that parents w/ full access to vaccines that save lives deliberately put other lives at risk by refusing them,0
733092621929877504,"#بلا_حدود | وزير الخارجية الصيني يكشف أبعاد تصاعد التوتر العسكري في بحر #الصين الجنوبي
https://t.co/FqmD1x9EU8",0
719528304202616832,RT @AleradaNews: إتحاد عمال البترول يعلن عن إضراب شامل يبدأ يوم الأحد المقبل الساعة 7 صباحاً .. #القطاع_النفطي,0
733981472483315712,RT @DreamzHammad: Pakistan Is Sinking In Debts!While IMF is Giving Instructions of Imposing Taxes on Poor #JunaidSafdarPraisesIK https://t.co/dxAstcCaI4,0
561235209157627905,@Irmak_Ye ...lead us not into temptation...,0
794168115760398336,"@Arron_banks in Aristotle:s words ""Let's start a new party with Nigel as leader and gather the 17.4million for political war""",0
712319125788495872,@PleaseVoteLeave how can they not be winning when we aren't even fighting? What's the plan Dave? Show them how upset and together we are?,0
570579022842871808,">> Ashley from Australia.
You are a Freedom fighter, a martyr and will forever live in the hearts of the Kurdish people. ):",0
561352670984679424,"The defeats in:
Kobane
Muqdadiya
Jalalwa
Duluiya
Sinune
Balad
Gwer
Ramadi
Amerli
Gwer
suggest that Allah hates #IslamicState
.
dawla dawlah",0
564471968783548418,"RT @polder_mujaahid: So their very deceptive nature gives a perfect cover for the greatest deception mankind has ever seen, the deception of the Dajjaal. (3.",0
563207549978030080,"14 fighters killed in clashes in Damascus, and the Syria helicopters  and warplanes attack areas in... http://t.co/adwsjO0K97 #Terrorism",0
712415972934684672,"RT @AmbassadorPower: Historic: @IntlCrimCourt convicts fmr DRC rebel leader & VP Bemba of atrocities committed in #CAR, focusing on crimes of sexual violence",0
733344872527233024,مسعود أوزيل يؤدي مناسك العمرة في السعودية https://t.co/F8fDLM4eTu via @rudaw_arabic,0
720333638005432323,RT @goodbyethirdway: I'm proudly supporting Bernie Sanders because his tax plan isn't remotely scary. Don't listen to the noise. https://t.co/sohD56hcZp,0
565251759103561729,RT @dhyanGYAN: @curdistani May GOD help France giving weapons and SUPPORT to the KURDS towards Victory over evil + Independent Kurdistan,0
571403948730523648,RT @thatdresscolor: I'm dying bruh 😂😂 http://t.co/OS52dUGuvZ,0
733411615991697408,RT @holland_tom: I finish @ShirazMaher's fascinating new book: the 1st I've read to offer a detailed explication of Salafi-Jihadi ideology & motivation.,0
561447811456049154,"Japan, Jordan seek news on fate of Islamic State captives http://t.co/C3L94vDPZ7 #CPVTS",0
712938789828759553,Brussels Victims Named As More Details Emerge https://t.co/S1Fhc8ogdD,0
710724979927732224,"القوات الامنية تمنع المواطنين من الاقتراب من #المنطقة_الخضراء
https://t.co/rwjzHAeNC3 https://t.co/E9uyefSolH",0
